⏹电视综合▶,#genre#
人与自然,http://118.122.103.228:4022/udp/239.93.0.200:9052
人与自然,http://118.122.103.228:4022/udp/239.93.0.75:5140
生活时尚,http://118.122.103.228:4022/udp/239.93.0.106:5140
生活时尚,http://118.122.103.228:4022/udp/239.93.1.244:5140
生活时尚,http://118.122.103.228:4022/udp/239.93.1.78:5140
实验现场,http://118.122.103.228:4022/udp/239.93.0.199:9048
实验现场,http://118.122.103.228:4022/udp/239.93.0.70:5140
实验现场,http://118.122.103.228:4022/udp/239.93.1.226:5140
书法,http://118.122.103.228:4022/udp/239.93.0.73:5140
四海钓鱼,http://118.122.103.228:4022/udp/239.93.0.55:5140
天翼云电视,http://118.122.103.228:4022/udp/239.93.0.110:5140
天翼云电视,http://118.122.103.228:4022/udp/239.93.1.117:5140
熊猫频道,http://118.122.103.228:4022/udp/239.93.0.211:9148
熊猫频道,http://118.122.103.228:4022/udp/239.93.1.178:5140
熊猫频道,http://118.122.103.228:4022/udp/239.93.1.34:5140
熊猫影视,http://118.122.103.228:4022/udp/239.93.0.213:5140
音乐现场01,http://118.122.103.228:4022/udp/239.93.1.53:5140
音乐现场02,http://118.122.103.228:4022/udp/239.93.0.198:9044
优漫卡通,http://118.122.103.228:4022/udp/239.93.0.251:5140
优漫卡通,http://118.122.103.228:4022/udp/239.93.0.32:5140
优漫卡通,http://118.122.103.228:4022/udp/239.93.1.120:5140
中国电信-直播,http://118.122.103.228:4022/udp/239.93.1.206:5140
中国交通,http://118.122.103.228:4022/udp/239.93.0.142:5140
足球,http://118.122.103.228:4022/udp/239.93.0.197:9040
足球,http://118.122.103.228:4022/udp/239.93.1.222:5140
足球,http://118.122.103.228:4022/udp/239.93.1.92:5140
体育01,http://118.122.103.228:4022/udp/239.93.0.178:5140
体育02,http://118.122.103.228:4022/udp/239.93.0.98:5140
体育03,http://118.122.103.228:4022/udp/239.93.1.246:5140
体育04,http://118.122.103.228:4022/udp/239.93.1.247:5140
体育05,http://118.122.103.228:4022/udp/239.93.1.249:5140
体育06,http://118.122.103.228:4022/udp/239.93.1.90:5140
体育07,http://118.122.103.228:4022/udp/239.93.0.135:9008


⏹四川联通▶,#genre#
四川SCTV-7,http://101.204.222.155:8000/udp/239.93.0.219:5140
四川峨眉电影,http://101.204.222.155:8000/udp/239.93.0.252:5140
四川经济,http://101.204.222.155:8000/udp/239.93.1.101:5140
四川科教,http://101.204.222.155:8000/udp/239.93.1.146:5140
四川文化旅游,http://101.204.222.155:8000/udp/239.93.1.102:5140
四川乡村,http://101.204.222.155:8000/udp/239.93.0.52:5140
四川新闻,http://101.204.222.155:8000/udp/239.93.0.47:5140
四川星空购物,http://101.204.222.155:8000/udp/239.93.1.144:5140
四川影视文艺,http://101.204.222.155:8000/udp/239.93.0.166:5140

凤凰中文,http://101.204.222.155:8000/udp/239.93.1.9:2192
凤凰中文,http://101.204.222.155:8000/udp/239.93.0.162:2192
凤凰资讯,http://101.204.222.155:8000/udp/239.93.1.4:2191
凤凰资讯,http://101.204.222.155:8000/udp/239.93.0.118:2191
[V],http://101.204.222.155:8000/udp/239.93.1.7:2194
[V],http://101.204.222.155:8000/udp/239.93.0.157:2194


CCTV-1综合,http://101.204.222.155:8000/udp/239.93.0.184:5140
CCTV-1综合,http://101.204.222.155:8000/udp/239.93.0.58:5140
CCTV-1综合,http://101.204.222.155:8000/udp/239.93.0.148:5140
CCTV-2财经,http://101.204.222.155:8000/udp/239.93.0.59:5140
CCTV-2财经,http://101.204.222.155:8000/udp/239.93.1.23:6000
CCTV-2财经,http://101.204.222.155:8000/udp/239.93.0.149:5140
CCTV-3综艺,http://101.204.222.155:8000/udp/239.93.0.109:5140
CCTV-3综艺,http://101.204.222.155:8000/udp/239.93.1.11:2223
CCTV-3综艺,http://101.204.222.155:8000/udp/239.93.0.150:5140
CCTV-4中文国际,http://101.204.222.155:8000/udp/239.93.0.60:5140
CCTV-4中文国际,http://101.204.222.155:8000/udp/239.93.1.105:5140
CCTV-4中文国际,http://101.204.222.155:8000/udp/239.93.0.212:5140
CCTV-5体育,http://101.204.222.155:8000/udp/239.93.0.158:5140
CCTV-5+体育赛事,http://101.204.222.155:8000/udp/239.93.1.36:8004
CCTV-5+体育赛事,http://101.204.222.155:8000/udp/239.93.1.79:5140
CCTV-6电影,http://101.204.222.155:8000/udp/239.93.1.13:2226
CCTV-6电影,http://101.204.222.155:8000/udp/239.93.0.64:5140
CCTV-7国防军事,http://101.204.222.155:8000/udp/239.93.0.61:5140
CCTV-7国防军事,http://101.204.222.155:8000/udp/239.93.1.67:5140
CCTV-7国防军事,http://101.204.222.155:8000/udp/239.93.0.79:5140
CCTV-8电视剧,http://101.204.222.155:8000/udp/239.93.1.227:5140
CCTV-8电视剧,http://101.204.222.155:8000/udp/239.93.0.154:5140
CCTV-8电视剧,http://101.204.222.155:8000/udp/239.93.0.203:9072
CCTV-9纪录,http://101.204.222.155:8000/udp/239.93.0.2:5140
CCTV-9纪录,http://101.204.222.155:8000/udp/239.93.1.24:5140
CCTV-9纪录,http://101.204.222.155:8000/udp/239.93.1.64:5140
CCTV-10科教,http://101.204.222.155:8000/udp/239.93.0.63:5140
CCTV-10科教,http://101.204.222.155:8000/udp/239.93.1.28:5140
CCTV-10科教,http://101.204.222.155:8000/udp/239.93.1.63:5140
CCTV-11戏曲,http://101.204.222.155:8000/udp/239.93.0.102:5140
CCTV-11戏曲,http://101.204.222.155:8000/udp/239.93.0.170:5140
CCTV-12社会与法,http://101.204.222.155:8000/udp/239.93.0.65:5140
CCTV-12社会与法,http://101.204.222.155:8000/udp/239.93.1.30:8124
CCTV-12社会与法,http://101.204.222.155:8000/udp/239.93.1.41:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.0.66:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.0.99:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.1.112:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.1.143:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.1.251:8224
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.1.98:5140
CCTV-13新闻,http://101.204.222.155:8000/udp/239.93.0.187:5140
CCTV-14少儿,http://101.204.222.155:8000/udp/239.93.1.29:6000
CCTV-14少儿,http://101.204.222.155:8000/udp/239.93.1.40:5140
CCTV-15音乐,http://101.204.222.155:8000/udp/239.93.0.103:5140
CCTV-15音乐,http://101.204.222.155:8000/udp/239.93.0.171:5140
CCTV-17农业农村,http://101.204.222.155:8000/udp/239.93.0.92:5140
CCTV-17农业农村,http://101.204.222.155:8000/udp/239.93.1.68:5140
CCTV兵器科技,http://101.204.222.155:8000/udp/239.93.1.235:5140
CCTV第一剧场,http://101.204.222.155:8000/udp/239.93.1.197:5140
CCTV风云剧场,http://101.204.222.155:8000/udp/239.93.1.156:5140
CCTV风云音乐,http://101.204.222.155:8000/udp/239.93.0.224:5140
CCTV风云足球,http://101.204.222.155:8000/udp/239.93.0.235:5140
CCTV高尔夫网球,http://101.204.222.155:8000/udp/239.93.1.54:5140
CCTV怀旧剧场,http://101.204.222.155:8000/udp/239.93.1.198:5140
CCTV世界地理,http://101.204.222.155:8000/udp/239.93.1.157:5140
CCTV央视台球,http://101.204.222.155:8000/udp/239.93.0.218:5140
CGTN英语,http://101.204.222.155:8000/udp/239.93.0.104:5140
CGTN英语,http://101.204.222.155:8000/udp/239.93.0.216:5140
CGTN英语,http://101.204.222.155:8000/udp/239.93.1.94:5140
CCTV综艺,http://101.204.222.155:8000/udp/239.93.0.195:8012
CCTV综艺,http://101.204.222.155:8000/udp/239.93.0.121:5140
CCTV综艺,http://101.204.222.155:8000/udp/239.93.0.38:5140


安徽卫视,http://101.204.222.155:8000/udp/239.93.1.106:5140
安徽卫视,http://101.204.222.155:8000/udp/239.93.1.166:5140
北京卫视,http://101.204.222.155:8000/udp/239.93.0.180:5140
北京卫视,http://101.204.222.155:8000/udp/239.93.1.66:5140
兵团卫视,http://101.204.222.155:8000/udp/239.93.1.74:5140
东方卫视,http://101.204.222.155:8000/udp/239.93.0.123:5140
东方卫视,http://101.204.222.155:8000/udp/239.93.1.44:5140
东南卫视,http://101.204.222.155:8000/udp/239.93.0.42:5140
东南卫视,http://101.204.222.155:8000/udp/239.93.1.201:5140
甘肃卫视,http://101.204.222.155:8000/udp/239.93.0.81:5140
甘肃卫视,http://101.204.222.155:8000/udp/239.93.1.215:5140
广东卫视,http://101.204.222.155:8000/udp/239.93.0.181:5140
广东卫视,http://101.204.222.155:8000/udp/239.93.1.134:5140
广西卫视,http://101.204.222.155:8000/udp/239.93.1.203:5140
贵州卫视,http://101.204.222.155:8000/udp/239.93.0.131:5140
贵州卫视,http://101.204.222.155:8000/udp/239.93.1.200:5140
海南卫视,http://101.204.222.155:8000/udp/239.93.0.80:5140
海南卫视,http://101.204.222.155:8000/udp/239.93.0.90:5140
海南卫视,http://101.204.222.155:8000/udp/239.93.1.216:5140
河北卫视,http://101.204.222.155:8000/udp/239.93.0.132:5140
河北卫视,http://101.204.222.155:8000/udp/239.93.1.202:5140
河南卫视,http://101.204.222.155:8000/udp/239.93.1.113:5140
河南卫视,http://101.204.222.155:8000/udp/239.93.1.169:5140
黑龙江卫视,http://101.204.222.155:8000/udp/239.93.0.183:5140
湖北卫视,http://101.204.222.155:8000/udp/239.93.0.250:5140
湖北卫视,http://101.204.222.155:8000/udp/239.93.0.115:5140
湖南卫视,http://101.204.222.155:8000/udp/239.93.0.88:5140
湖南卫视,http://101.204.222.155:8000/udp/239.93.1.46:5140
吉林卫视,http://101.204.222.155:8000/udp/239.93.0.248:5140
吉林卫视,http://101.204.222.155:8000/udp/239.93.1.204:5140
江苏卫视,http://101.204.222.155:8000/udp/239.93.0.72:5140
江苏卫视,http://101.204.222.155:8000/udp/239.93.0.89:5140
江苏卫视,http://101.204.222.155:8000/udp/239.93.1.45:5140
江西卫视,http://101.204.222.155:8000/udp/239.93.0.134:5140
江西卫视,http://101.204.222.155:8000/udp/239.93.1.19:5140
康巴卫视,http://101.204.222.155:8000/udp/239.93.0.41:5140
康巴卫视,http://101.204.222.155:8000/udp/239.93.1.149:5140
辽宁卫视,http://101.204.222.155:8000/udp/239.93.1.108:5140
辽宁卫视,http://101.204.222.155:8000/udp/239.93.1.167:5140
内蒙古卫视,http://101.204.222.155:8000/udp/239.93.0.8:5140
内蒙古卫视,http://101.204.222.155:8000/udp/239.93.0.87:5140
内蒙古卫视,http://101.204.222.155:8000/udp/239.93.1.208:5140
宁夏卫视,http://101.204.222.155:8000/udp/239.93.0.247:5140
宁夏卫视,http://101.204.222.155:8000/udp/239.93.0.74:5140
宁夏卫视,http://101.204.222.155:8000/udp/239.93.1.212:5140
农林卫视,http://101.204.222.155:8000/udp/239.93.0.100:5140
农林卫视,http://101.204.222.155:8000/udp/239.93.1.73:5140
青海卫视,http://101.204.222.155:8000/udp/239.93.0.192:5140
青海卫视,http://101.204.222.155:8000/udp/239.93.0.85:5140
青海卫视,http://101.204.222.155:8000/udp/239.93.1.209:5140
山东教育卫视,http://101.204.222.155:8000/udp/239.93.1.196:5140
山东卫视,http://101.204.222.155:8000/udp/239.93.0.168:5140
山东卫视,http://101.204.222.155:8000/udp/239.93.0.229:5140
山西卫视,http://101.204.222.155:8000/udp/239.93.0.127:5140
山西卫视,http://101.204.222.155:8000/udp/239.93.0.6:5140
山西卫视,http://101.204.222.155:8000/udp/239.93.1.207:5140
陕西卫视,http://101.204.222.155:8000/udp/239.93.0.125:5140
陕西卫视,http://101.204.222.155:8000/udp/239.93.0.176:5140
陕西卫视,http://101.204.222.155:8000/udp/239.93.1.205:5140
深圳卫视,http://101.204.222.155:8000/udp/239.93.0.182:5140
深圳卫视,http://101.204.222.155:8000/udp/239.93.1.21:5140
四川卫视,http://101.204.222.155:8000/udp/239.93.0.169:5140
四川卫视,http://101.204.222.155:8000/udp/239.93.0.20:1235
四川卫视,http://101.204.222.155:8000/udp/239.93.0.128:5140
天津卫视,http://101.204.222.155:8000/udp/239.93.0.167:5140
天津卫视,http://101.204.222.155:8000/udp/239.93.0.201:5140
西藏卫视,http://101.204.222.155:8000/udp/239.93.0.175:5140
西藏卫视,http://101.204.222.155:8000/udp/239.93.0.83:5140
西藏卫视,http://101.204.222.155:8000/udp/239.93.1.213:5140
新疆卫视,http://101.204.222.155:8000/udp/239.93.0.194:5140
新疆卫视,http://101.204.222.155:8000/udp/239.93.0.82:5140
新疆卫视,http://101.204.222.155:8000/udp/239.93.1.214:5140
星空卫视,http://101.204.222.155:8000/udp/239.93.0.156:2193
星空卫视,http://101.204.222.155:8000/udp/239.93.1.10:2193
延边卫视,http://101.204.222.155:8000/udp/239.93.0.249:5140
云南卫视,http://101.204.222.155:8000/udp/239.93.1.174:5140
云南卫视,http://101.204.222.155:8000/udp/239.93.1.168:5140
浙江卫视,http://101.204.222.155:8000/udp/239.93.0.124:5140
浙江卫视,http://101.204.222.155:8000/udp/239.93.1.6:5140
重庆卫视,http://101.204.222.155:8000/udp/239.93.1.107:5140
重庆卫视,http://101.204.222.155:8000/udp/239.93.0.119:5140


CDTV-1成都综合,http://101.204.222.155:8000/udp/239.93.0.16:5140
CDTV-1成都综合,http://101.204.222.155:8000/udp/239.93.1.58:5140
CDTV-2成都经济,http://101.204.222.155:8000/udp/239.93.0.17:1239
CDTV-2成都经济,http://101.204.222.155:8000/udp/239.93.0.137:5140
CDTV-3成都生活,http://101.204.222.155:8000/udp/239.93.0.18:1238
CDTV-3成都生活,http://101.204.222.155:8000/udp/239.93.0.153:5140
CDTV-4成都影视,http://101.204.222.155:8000/udp/239.93.0.19:1250
CDTV-4成都影视,http://101.204.222.155:8000/udp/239.93.1.118:5140
CDTV-5成都公共,http://101.204.222.155:8000/udp/239.93.1.231:5140
CDTV-5成都公共,http://101.204.222.155:8000/udp/239.93.1.57:5140
CDTV-6成都少儿,http://101.204.222.155:8000/udp/239.93.0.21:1251
CDTV-6成都少儿,http://101.204.222.155:8000/udp/239.93.1.119:5140
CDTV-8成都每日购物,http://101.204.222.155:8000/udp/239.93.0.22:1252
CDTV-8成都每日购物,http://101.204.222.155:8000/udp/239.93.1.121:5140
CDTV成都蓉城先锋,http://101.204.222.155:8000/udp/239.93.0.91:2101
CDTV成都蓉城先锋,http://101.204.222.155:8000/udp/239.93.1.138:5140
i成都,http://101.204.222.155:8000/udp/239.93.1.104:1234


BesTV01,http://101.204.222.155:8000/udp/239.93.0.105:5140
BesTV02,http://101.204.222.155:8000/udp/239.93.0.138:5140
BesTV03,http://101.204.222.155:8000/udp/239.93.0.139:5140
BesTV04,http://101.204.222.155:8000/udp/239.93.0.140:5140
BesTV05,http://101.204.222.155:8000/udp/239.93.0.144:5140
BesTV06,http://101.204.222.155:8000/udp/239.93.0.146:5140
BesTV07,http://101.204.222.155:8000/udp/239.93.0.147:5140
BesTV08,http://101.204.222.155:8000/udp/239.93.0.151:5140
BesTV09,http://101.204.222.155:8000/udp/239.93.0.95:5140
BesTV导视01,http://101.204.222.155:8000/udp/239.93.0.129:5140
BesTV导视02,http://101.204.222.155:8000/udp/239.93.0.34:5140
BesTV导视03,http://101.204.222.155:8000/udp/239.93.1.243:5140
BesTV导视04,http://101.204.222.155:8000/udp/239.93.1.5:5140
BesTV导视05,http://101.204.222.155:8000/udp/239.93.1.39:5140
BesTV体育01,http://101.204.222.155:8000/udp/239.93.1.183:5140
BesTV体育02,http://101.204.222.155:8000/udp/239.93.1.184:5140
BesTV直播01,http://101.204.222.155:8000/udp/239.93.1.180:5140
BesTV直播02,http://101.204.222.155:8000/udp/239.93.1.181:5140
BesTV直播03,http://101.204.222.155:8000/udp/239.93.1.182:5140
BesTV直播04,http://101.204.222.155:8000/udp/239.93.1.185:5140
BesTV直播05,http://101.204.222.155:8000/udp/239.93.1.186:5140
BesTV直播06,http://101.204.222.155:8000/udp/239.93.1.187:5140
CETV1,http://101.204.222.155:8000/udp/239.93.1.111:5140
CETV1,http://101.204.222.155:8000/udp/239.93.1.75:5140
CETV2,http://101.204.222.155:8000/udp/239.93.0.113:5140
CETV4,http://101.204.222.155:8000/udp/239.93.0.133:5140
CETV4,http://101.204.222.155:8000/udp/239.93.0.50:5140
CETV4,http://101.204.222.155:8000/udp/239.93.1.81:5140
CETV早期教育,http://101.204.222.155:8000/udp/239.93.0.117:5140
CNTV电影,http://101.204.222.155:8000/udp/239.93.0.202:9068
CNTV电影,http://101.204.222.155:8000/udp/239.93.0.77:5140
CNTV电影,http://101.204.222.155:8000/udp/239.93.1.221:5140
IPTV01,http://101.204.222.155:8000/udp/239.93.0.94:5140
IPTV02,http://101.204.222.155:8000/udp/239.93.0.57:9024
IPTV03,http://101.204.222.155:8000/udp/239.93.0.43:5140
IPTV04,http://101.204.222.155:8000/udp/239.93.0.190:9012
IPTV05,http://101.204.222.155:8000/udp/239.93.0.56:9020
IPTV06,http://101.204.222.155:8000/udp/239.93.0.193:9000
IPTV07,http://101.204.222.155:8000/udp/239.93.0.172:5140
IPTV08,http://101.204.222.155:8000/udp/239.93.0.214:5140
IPTV09,http://101.204.222.155:8000/udp/239.93.0.220:5140
IPTV10,http://101.204.222.155:8000/udp/239.93.0.231:5140
IPTV12,http://101.204.222.155:8000/udp/239.93.1.110:5140
IPTV14,http://101.204.222.155:8000/udp/239.93.1.189:5140
IPTV16,http://101.204.222.155:8000/udp/239.93.1.37:5140
IPTV19,http://101.204.222.155:8000/udp/239.93.1.190:5140
IPTV20,http://101.204.222.155:8000/udp/239.93.1.22:5140
IPTV21,http://101.204.222.155:8000/udp/239.93.1.35:5140
IPTV23,http://101.204.222.155:8000/udp/239.93.1.47:5140
IPTV24,http://101.204.222.155:8000/udp/239.93.1.49:5140
IPTV25,http://101.204.222.155:8000/udp/239.93.1.82:5140
IPTV26,http://101.204.222.155:8000/udp/239.93.1.93:5140
IPTV测试01,http://101.204.222.155:8000/udp/239.93.0.126:5140
IPTV测试02,http://101.204.222.155:8000/udp/239.93.0.97:5140
IPTV测试03,http://101.204.222.155:8000/udp/239.93.1.219:5140
IPTV测试04,http://101.204.222.155:8000/udp/239.93.1.69:5140
晴彩,http://101.204.222.155:8000/udp/239.93.1.56:5140
爱喜剧,http://101.204.222.155:8000/udp/239.93.1.59:5140
北京纪实科教,http://101.204.222.155:8000/udp/239.93.0.152:5140
兵器面观,http://101.204.222.155:8000/udp/239.93.0.204:9076
兵器面观,http://101.204.222.155:8000/udp/239.93.0.71:5140
兵器面观,http://101.204.222.155:8000/udp/239.93.1.223:5140
茶频道,http://101.204.222.155:8000/udp/239.93.0.114:5140
稻城亚丁-直播,http://101.204.222.155:8000/udp/239.93.1.245:5140
稻城亚丁-直播,http://101.204.222.155:8000/udp/239.93.0.209:5140
电竞,http://101.204.222.155:8000/udp/239.93.1.135:5140
哈哈炫动,http://101.204.222.155:8000/udp/239.93.0.173:5140
哈哈炫动,http://101.204.222.155:8000/udp/239.93.0.33:5140
纪实人文,http://101.204.222.155:8000/udp/239.93.1.137:5140
纪实人文,http://101.204.222.155:8000/udp/239.93.1.154:5140
纪实人文,http://101.204.222.155:8000/udp/239.93.0.25:5140
纪实人文,http://101.204.222.155:8000/udp/239.93.1.236:5140
纪实人文,http://101.204.222.155:8000/udp/239.93.1.70:5140
嘉佳卡通,http://101.204.222.155:8000/udp/239.93.0.246:5140
嘉佳卡通,http://101.204.222.155:8000/udp/239.93.1.80:5140
健康美食,http://101.204.222.155:8000/udp/239.93.0.228:5140
健康之路,http://101.204.222.155:8000/udp/239.93.1.83:5140
健康之路,http://101.204.222.155:8000/udp/239.93.0.206:8028
健康之路,http://101.204.222.155:8000/udp/239.93.1.229:5140
金鹰纪实,http://101.204.222.155:8000/udp/239.93.0.130:5140
金鹰纪实,http://101.204.222.155:8000/udp/239.93.1.71:5140
金鹰卡通,http://101.204.222.155:8000/udp/239.93.0.108:5140
金鹰卡通,http://101.204.222.155:8000/udp/239.93.0.5:5140
金鹰卡通,http://101.204.222.155:8000/udp/239.93.1.218:5140
精彩连播,http://101.204.222.155:8000/udp/239.93.0.232:5140
精彩连播,http://101.204.222.155:8000/udp/239.93.1.172:5140
精彩连播-动画番剧,http://101.204.222.155:8000/udp/239.93.1.43:5140
精彩连播-乐龄学堂,http://101.204.222.155:8000/udp/239.93.1.179:5140
精彩连播-亲子趣学,http://101.204.222.155:8000/udp/239.93.1.191:5140
精彩连播-少儿天地,http://101.204.222.155:8000/udp/239.93.1.115:5140
卡酷少儿,http://101.204.222.155:8000/udp/239.93.0.208:5140
卡酷少儿,http://101.204.222.155:8000/udp/239.93.0.210:5140
卡酷少儿,http://101.204.222.155:8000/udp/239.93.1.217:5140
空中剧院,http://101.204.222.155:8000/udp/239.93.0.217:9208
空中剧院,http://101.204.222.155:8000/udp/239.93.1.88:5140
快乐垂钓,http://101.204.222.155:8000/udp/239.93.1.151:5140
梨园频道,http://101.204.222.155:8000/udp/239.93.1.195:5140
墨宝,http://101.204.222.155:8000/udp/239.93.0.215:9132
汽摩,http://101.204.222.155:8000/udp/239.93.0.62:5140
人与自然,http://101.204.222.155:8000/udp/239.93.0.200:9052
人与自然,http://101.204.222.155:8000/udp/239.93.0.75:5140
生活时尚,http://101.204.222.155:8000/udp/239.93.0.106:5140
生活时尚,http://101.204.222.155:8000/udp/239.93.1.244:5140
